"Website","HotelId","CheckInDate","LengthOfStay","MappedRoomType","OccupancyAdult","OccupancyChild","RoomType","BoardType","Price","AlternatePrice","TaxAmount","Currency","CachedPagePath","ShopTime","CancelationPolicy","Refundable","MappedBoardType"
"Choicehotelscom","55069","2024-05-13","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/1665/809/Exc_638505639934905297_0001_2.html","2024-05-06T03:51:01.427","","0",""
"Choicehotelscom","55069","2024-08-04","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/5877/809/Exc_638505642511620001_0001_2.html","2024-05-06T03:52:55.947","","0",""
"Choicehotelscom","54827","2024-06-05","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/3448/809/Exc_638505643417054665_0001_2.html","2024-05-06T03:55:06.783","","0",""
"Choicehotelscom","55069","2024-05-27","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/2718/809/Exc_638505648325916140_0001_2.html","2024-05-06T04:03:36.150","","0",""
"Choicehotelscom","57480","2024-08-04","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/6028/809/Exc_638505652289912741_0001_2.html","2024-05-06T04:11:53.810","","0",""
"Choicehotelscom","57480","2024-06-05","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/3922/809/Exc_638505655344249961_0001_2.html","2024-05-06T04:14:08.040","","0",""
"Choicehotelscom","57480","2024-07-05","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/4975/809/Exc_638505659541846706_0001_2.html","2024-05-06T04:20:37.630","","0",""
"Choicehotelscom","69252","2024-05-09","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/344/809/Exc_638505660311411734_0001_2.html","2024-05-06T04:22:40.703","","0",""
"Choicehotelscom","69252","2024-05-13","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/1397/809/Exc_638505660344569699_0001_2.html","2024-05-06T04:22:49.247","","0",""
"Choicehotelscom","69252","2024-08-04","1","","2","0","","","-1.00","-1.00","","USD","http://s3.us-central-1.wasabisys.com/iaas-pg-ota-cache-7d/844/4875/25158668/5609/809/Exc_638505660998180992_0001_2.html","2024-05-06T04:23:49.993","","0",""
